# offset offset_z sigma_0 sigma_z logc Blambda corr_len A_0 A_1 A_2 A_3 A_4 A_5 A_6 A_7 A_8 A_9 A_10 A_inf
1.221335157112714287e-01 -1.890938624107175725e-01 1.771233674531685898e-01 1.572054055942538886e-01 -1.453109769555094299e-01 5.391984458192120577e-01 8.696045605061078487e-02 7.665878612339493969e-01 -1.392544600349950201e+00 9.025626817232215160e-01 1.116259224996023036e+00 -2.008021824883692741e+00 3.263732393620184524e-01 1.944904415628421646e+00 -2.099118191642350695e-01 -8.773037830392640402e-01 2.493665158730062004e+00 2.241347771420606705e+00 -3.011470177033966245e+00
1.183850506529743607e-01 -1.693938487143467619e-01 1.804004488428019026e-01 1.663432441570057430e-01 -7.184378271174995945e-02 5.261622873839151282e-01 8.610753386272247678e-02 -9.250825601034451395e-01 -4.847491248389736995e-01 6.115067143201313726e-01 3.120228337148942543e-01 -1.317870503156989059e+00 -2.230982203888522974e-01 1.715255711068612854e+00 -3.455826188409556465e-01 -6.000106020120190564e-01 1.655617953443697665e+00 1.744180968764639239e+00 -2.566774132921104457e+00
1.171800153755919172e-01 -1.857550583269282907e-01 1.753974827188726771e-01 1.708283364762701595e-01 -9.714372364282475303e-02 5.647308046618739752e-01 8.437307874868571478e-02 9.911357769945086105e-01 -4.848522621097108853e-01 1.442559421724518565e+00 1.423389086832744788e+00 -1.041207133725209566e+00 6.551498549914969161e-01 2.483359810096859022e+00 2.852831791691023966e-02 3.513131779440303859e-01 2.815085506165637241e+00 2.175151937992414020e+00 -4.567991965137402133e+00
1.229888569550955102e-01 -1.870336942128912328e-01 1.781647049534732796e-01 1.624888727035138647e-01 -1.126373702587725179e-01 5.982794647064877402e-01 8.952814376984893907e-02 -6.200391998366496793e-01 -5.341868378239658099e-01 6.824831328167890732e-01 6.535642718691434538e-01 -1.725475368395466447e+00 1.027640121542265916e-01 2.063478513781328516e+00 -1.143935225317404658e+00 4.249019517644558874e-02 2.268238588133582034e+00 9.292877794879217390e-01 -2.776072155905660477e+00
1.154761595369080129e-01 -1.972509723986323737e-01 1.757937850607803609e-01 1.707610550346182476e-01 -1.543512978893253340e-01 5.414817814554222508e-01 8.845596977910527570e-02 8.472027803601367424e-02 -7.621043961526110522e-01 5.493713356962635075e-01 1.113313259144481648e+00 -2.041553841307359285e+00 5.539126681405548425e-01 1.416824049557949827e+00 -4.651314227925507083e-02 -6.246119089693031867e-01 2.050720560389557079e+00 1.780993906443287145e+00 -2.981864570312798168e+00
1.181994557107708954e-01 -1.715465658324324960e-01 1.748144642876030275e-01 1.717326586330458760e-01 -1.715908067187824626e-01 5.206100138199616367e-01 8.542767415531775377e-02 -6.380337926151913308e-02 3.616407020522327542e-01 1.299325459274875527e+00 9.821994638876763162e-01 -4.472220754620259697e-01 5.485981977188423286e-01 2.555300348946431654e+00 -4.222472049435843644e-02 5.807837001716400493e-01 2.649373908211432926e+00 2.544037441666013422e+00 -4.582965274096884478e+00
1.157344311169671847e-01 -1.679568391932895199e-01 1.755700951998511450e-01 1.684488780059304469e-01 -9.847450575326499589e-02 5.953618332917067768e-01 8.747206403349008785e-02 -2.102542338172517233e-01 -1.221260408090435234e+00 6.692930943973944835e-01 4.759057789592366916e-01 -1.656417086447514730e+00 -8.033170275592116383e-02 1.462013747549767650e+00 -4.790589316249267426e-01 -5.495082529653414483e-01 1.319217587137208270e+00 1.665683226908731385e+00 -2.361532463605673815e+00
1.128216632661897811e-01 -1.569977306615911727e-01 1.755339287317146668e-01 1.696897536119940098e-01 -1.311358646602430733e-01 6.237350534044927564e-01 8.577325973668342707e-02 5.885854853923415675e-01 -6.235289195009139362e-01 1.425368836344650170e+00 1.076803726713995601e+00 -1.297858379368104220e+00 7.403775499621865208e-01 2.130708172800117595e+00 5.563535866192736989e-03 3.055342836937269269e-01 2.521696531077386894e+00 2.364767390583586426e+00 -4.181518130604577443e+00
1.204030595301804618e-01 -1.704854070652466747e-01 1.786575129185057065e-01 1.627305099818462386e-01 -1.793618551017579499e-01 5.304265632665514651e-01 9.041238598740256038e-02 -1.211429634980341508e+00 -4.462394526181174825e-01 4.780214320704478936e-01 1.039416318498957992e-01 -1.284733723367476266e+00 -4.700938065517261677e-01 1.791117567832992918e+00 -9.752880852881853357e-01 -1.694615736857771893e-01 1.545503739779514163e+00 1.349435715945286773e+00 -2.209449576100561696e+00
1.146015122149946497e-01 -1.721180577139769241e-01 1.763432135128570055e-01 1.532631560713958452e-01 -9.284026342701290346e-02 5.022521635941474827e-01 8.734511998528554644e-02 -1.002929295094463935e+00 -3.299822000993311022e-01 2.624044701430374715e-01 5.292792783061051054e-01 -1.532308567501035501e+00 -3.993834851219704163e-01 1.884578837095692627e+00 -7.704412290660496154e-01 -3.823878674715821546e-01 1.241163185488831644e+00 2.980621113016592716e+00 -2.448039041361943724e+00
1.154815856790978590e-01 -1.815583369850196083e-01 1.728057958615226986e-01 1.729883443859101533e-01 -8.975091183266592498e-02 5.873657880775549067e-01 8.642306356974800707e-02 4.641211098680582126e-01 -1.410171647462508115e+00 7.224836557369407330e-01 1.020870307831688528e+00 -2.139815856528762161e+00 4.392239765991545752e-01 1.451113637347072327e+00 -4.027979212463801417e-01 -4.384839495562555811e-01 1.632824339117656898e+00 2.220295094807108072e+00 -2.739935430666611715e+00
1.194734015413316808e-01 -1.912925668699923532e-01 1.767944300657925683e-01 1.556354745591022049e-01 -6.319211755116282969e-02 5.658100591453827377e-01 8.696496701840691901e-02 -5.359850632677396476e-01 -1.007063859401524653e+00 6.568585181675867801e-01 1.826740255720533668e-01 -1.526618775523148841e+00 -4.757870596096971383e-01 1.734090062631086226e+00 -8.163395007990592589e-01 -1.066439073179465957e+00 2.366183653103670181e+00 1.789435930532809138e+00 -2.191937596347664385e+00
1.195413894240652253e-01 -1.790926622097428478e-01 1.798653001948223584e-01 1.530059445330637091e-01 -1.512403534287969364e-01 4.707399683446182870e-01 8.358170501683287457e-02 -1.809221009315047368e-01 -1.193823385481945110e+00 6.474703689844822918e-01 5.764212714629834977e-01 -1.900120461194268806e+00 2.018783897633946722e-01 1.369005226993311730e+00 -6.812264867629744813e-01 -4.008664003301332102e-01 2.494598747235747815e+00 8.130750513175657446e-01 -2.376118509136295742e+00
1.194742850832483660e-01 -1.762924756232203127e-01 1.787036590838937122e-01 1.555146758330360202e-01 -1.024714277832734499e-01 5.092890341239089125e-01 8.862040707106820514e-02 8.152983534134357058e-01 -1.304306293805093109e+00 1.053178698588692619e+00 1.132875335202937706e+00 -1.965963551762768269e+00 4.789250775414135575e-01 2.061328567961235869e+00 -5.368698224806411901e-01 -2.721376719104453556e-01 2.207220980507726971e+00 2.739877043398212919e+00 -3.201895781062114921e+00
1.197498409893529014e-01 -1.630444531468405178e-01 1.765226753512728064e-01 1.730199851252897103e-01 -1.054997642184776208e-01 5.779845444224434026e-01 8.840031015465427133e-02 -2.757109112931743766e-01 -7.168616317822822381e-01 5.616587277455664662e-01 8.490575849399597530e-01 -1.961714548339577036e+00 1.568102593219888874e-01 1.753395790368220908e+00 -6.326680436880041114e-01 -1.276483472970504351e-01 1.686281540841864768e+00 2.214864312643728184e+00 -2.724411626126886254e+00
1.178467079533645212e-01 -1.810355494630858653e-01 1.766392634212425872e-01 1.779426929940277624e-01 -1.502329064815629556e-01 5.325114629474065886e-01 9.309429178686121076e-02 -7.957162612787449518e-02 -8.309355116986480994e-01 1.406013797306191471e+00 3.498243738232176270e-01 -1.090099584932527232e+00 1.105909068337842527e-01 1.809187752085086309e+00 2.353820904141272763e-01 -9.794550407822351090e-01 1.893540953151491735e+00 2.740951318173584283e+00 -3.328616819716277320e+00
1.241334999998379152e-01 -1.949997912120530752e-01 1.809336185179792889e-01 1.567810908260018898e-01 -5.099250104016594953e-02 6.328375278375597546e-01 8.069834271970019457e-02 -1.965437379643351079e-01 -9.650144196626948556e-01 1.837302708712922339e-01 7.066546490538740954e-01 -2.063715327302892977e+00 1.144966712154635857e-01 1.175191456157159919e+00 -2.957835171376927974e-01 -7.747782981304096594e-01 2.184878533983937388e+00 1.761698257255300604e+00 -2.246977404320043892e+00
1.246627965925911630e-01 -1.865737355621535642e-01 1.800820334254263633e-01 1.586026785715493048e-01 -6.039395026107452491e-02 5.623644146801209942e-01 8.752812202628701410e-02 -6.408304850683990139e-01 -1.142690224360460860e+00 6.120965672025358018e-01 4.097118980087728346e-01 -1.980860421078984857e+00 -3.437921801202836747e-02 1.606632093231189273e+00 -9.382255478415846284e-01 -9.045411260889828498e-01 2.279815515773319312e+00 8.531924842918483520e-01 -2.100441062970521244e+00
1.171802111393720203e-01 -1.754312822241075875e-01 1.793081260252128717e-01 1.574233431839143771e-01 -1.125620544669565515e-01 5.835846795199612913e-01 8.678337732678841066e-02 -5.088662976328865994e-01 -1.072235426384499757e+00 2.449768063247157457e-01 4.564180921426919113e-01 -1.639697599731892552e+00 -7.488096458067161620e-01 1.775579080911629859e+00 -7.081260455419258193e-01 -7.570991395958523995e-01 1.089556713520750009e+00 1.873908938275718583e+00 -2.013956614427316438e+00
1.234890111339412289e-01 -1.854698906833918692e-01 1.769280099488371727e-01 1.617385381649639742e-01 -4.581407528067882318e-02 4.745463609452218456e-01 9.112037593525675050e-02 7.131491302193024850e-01 2.188767348098696885e-02 1.507536202473369613e+00 1.318223269712548884e+00 -6.924363779498001747e-01 7.417646039338086084e-01 2.509652991355294738e+00 5.650826035343285980e-01 -2.462001053589499833e-01 2.741974436907849366e+00 3.342892723502814079e+00 -4.927426617231796868e+00
1.192773712047992263e-01 -1.838294675335586104e-01 1.765108327924180820e-01 1.595685509821178627e-01 -9.799435243805809659e-02 5.750206262309598415e-01 8.707914510306152822e-02 2.571933667588677253e-02 -1.389397657963212573e+00 7.549642231439683826e-01 2.951347177916190390e-01 -1.621107496276966486e+00 -3.719371516477494310e-01 1.858344065341722029e+00 -7.751553807651099248e-01 -1.935341833841981440e-01 8.605817786281964032e-01 2.555476262721980696e+00 -2.327829734365413294e+00
1.157136403305078498e-01 -1.788380243950978832e-01 1.757650213493334723e-01 1.606794309070063154e-01 -1.283832342356130418e-01 4.613465637830791444e-01 8.796188143910457780e-02 -2.738866494668235063e-01 -1.106607143308266927e-01 6.542444451248137227e-01 8.137367989832906545e-01 -9.116683150219104803e-01 -2.028359188093320498e-01 2.287456467962663886e+00 -1.438628432253343803e-01 -5.642397812814001767e-01 2.807124919438885868e+00 1.907578907704275295e+00 -3.418453712849260029e+00
1.199809948563831663e-01 -1.795048738499531726e-01 1.790467761739565900e-01 1.582070376477143769e-01 -7.865280124247409077e-02 5.106763001149476899e-01 8.181710775806957936e-02 1.075335125765500166e+00 -5.657973101671007754e-01 1.747412038375198762e+00 8.767242377680428689e-01 -7.028649640549966549e-01 7.113982361460982062e-01 2.018571971280733734e+00 8.490333807496579510e-01 -4.359754318487940594e-01 3.507489882963559680e+00 2.007049266105621399e+00 -4.436266843088850997e+00
1.276691299256129397e-01 -2.033949154187806863e-01 1.823806536277583490e-01 1.370511339711582011e-01 -1.562234275275968809e-01 5.624450358022232699e-01 8.391331906489842007e-02 -5.731281265136267677e-02 -7.573534513933317669e-01 6.150734215554987117e-01 7.744357422590901763e-01 -1.782064544939608197e+00 2.849528002818253469e-01 1.481900835847950404e+00 -2.752011930286615282e-01 -3.392896296498140174e-01 1.602514019135287349e+00 2.423617457295643263e+00 -2.772303685606680279e+00
1.218142299863494427e-01 -1.789406014532300970e-01 1.784713804852835206e-01 1.580792487385693779e-01 -1.093846395046639275e-01 4.480790865011612389e-01 8.946713110261973745e-02 -4.524305448928576112e-01 -1.051642932321716017e+00 7.694309716561829049e-01 6.526282536849112859e-01 -1.910350161090717425e+00 6.380590803669328182e-02 1.932740633930012386e+00 -1.119856693102732947e+00 -6.110875210316546458e-02 1.294373190828054021e+00 2.130807381097955755e+00 -2.473064804577685738e+00
1.246705880398239485e-01 -1.959186987028047056e-01 1.802239610239445566e-01 1.518059525562860390e-01 -7.746108128130213544e-02 5.704239622257754050e-01 8.223696771371036274e-02 1.113334350361204983e+00 -3.047232367262298069e-01 1.245915615957960298e+00 1.508047912524467904e+00 -1.203176284815986818e+00 1.038621080159956023e+00 2.333341900100295518e+00 -8.601004273032319958e-02 8.478551648283003672e-01 1.686055724127565547e+00 3.719977565610703252e+00 -4.477135957486714446e+00
1.246605273406612702e-01 -1.842924644207105112e-01 1.805276906730141628e-01 1.617647021027823762e-01 -1.522797096461601107e-01 4.829406287616420101e-01 8.272435496640874464e-02 7.358179373241640064e-01 5.185697287052173365e-01 1.011696560426058156e+00 1.920527689685785688e+00 -1.083609384663202224e+00 1.237987115011399908e+00 2.466010539276185298e+00 3.231533618362973925e-01 3.440060896657080036e-01 3.404328787916693244e+00 2.321597676588021741e+00 -4.974775033127042612e+00
1.229400254354728328e-01 -1.992515321955951046e-01 1.808091257490421488e-01 1.426207445221047143e-01 -1.221758495349711815e-01 5.300176547419117590e-01 8.854633170323936153e-02 2.455169090570050727e-01 -4.415173835649195411e-01 8.118925998027384239e-01 1.101483271453834512e+00 -1.304672287107349504e+00 3.276684609022053607e-01 2.126020761920268676e+00 -3.030061977298839082e-01 2.982610067192803527e-01 1.273544760901692996e+00 3.013484980798979862e+00 -3.557058523608810585e+00
1.210362651669164014e-01 -1.771559509920469511e-01 1.795143703484687880e-01 1.595733338307083748e-01 -1.651225169653560698e-01 5.232764356652381821e-01 8.795051268514633702e-02 8.756925750151278720e-01 -8.657238961485260731e-01 1.374222384299509159e+00 9.414441458148701258e-01 -1.425994556802677948e+00 8.759853015527561126e-01 1.792907737154910919e+00 1.604281820397606140e-01 -8.966864613937808315e-02 2.569330031695389316e+00 1.664255970440466470e+00 -3.866234517258968939e+00
1.220694722870772631e-01 -1.891580471535898034e-01 1.767632389711325247e-01 1.630002629973560380e-01 -6.300197420415143412e-02 5.866313364434181388e-01 8.432420101969285986e-02 8.044059554949907209e-01 -1.367684211477593337e-01 1.171189477924270861e+00 1.595744946341561388e+00 -1.045955917401327540e+00 8.715842355975231825e-01 2.070484337212867842e+00 5.396935846096280187e-01 1.364780221108761182e-01 2.372002025507889300e+00 3.263431883831341196e+00 -4.564071482696553161e+00
1.167027445091483873e-01 -1.688952856681510406e-01 1.788521253262019273e-01 1.620221327757849217e-01 -1.771623423345145554e-01 5.426805675083059555e-01 8.579764131271369609e-02 -5.235334973265723946e-01 -1.130861181962466766e+00 6.953474248044955175e-01 4.066240438375441357e-01 -2.040505210510335399e+00 4.441033881348239731e-01 1.091487554692954554e+00 -4.896083628336924676e-01 -4.917486197889058275e-01 1.770706696104607403e+00 1.535703898195579953e+00 -2.328860156770154788e+00
1.261973052305772891e-01 -2.064196246162123827e-01 1.834361106494459825e-01 1.505471239847540055e-01 -6.549134368734021994e-02 5.261785469612543231e-01 8.841823702884388236e-02 6.919578942725657100e-03 -6.448416357792288167e-01 1.097920851213305404e+00 7.990048020935045514e-01 -1.265978090674400036e+00 3.613374836053395711e-04 2.209773821549669393e+00 -2.653275265109256154e-01 -5.072518685751363776e-01 1.774051571329014365e+00 3.069416785164225558e+00 -3.341488610660410252e+00
1.233368936420577155e-01 -1.984958974935680520e-01 1.809377995798630290e-01 1.575569417996310895e-01 -8.481041993361926323e-02 5.936686530181267685e-01 8.674653351452990546e-02 1.373403622320621409e-01 -2.889595521476593376e-01 1.302707518939861586e+00 7.469150322421560517e-01 -7.222116213771743176e-01 3.771417512995567378e-01 1.932987752217876221e+00 4.680107130937081195e-01 -3.940211011368397465e-01 2.071489168955706006e+00 3.723170476651278094e+00 -4.001007853961083605e+00
1.237258812090177018e-01 -1.882547557546279116e-01 1.797105522212996964e-01 1.563238857657489600e-01 -9.096753033088500473e-02 4.745583083575364292e-01 9.038014739728450486e-02 -7.928379477226439320e-01 -3.756284749473959295e-01 3.392145527079968303e-01 8.795567315865024938e-01 -1.947779736178997467e+00 4.459706549987876301e-01 1.313441175529105109e+00 -3.901220792311512753e-01 -4.909973823395725745e-01 1.408069773909876865e+00 2.613900865813199914e+00 -2.618580249099843105e+00
1.175891664793727587e-01 -1.767395716810474804e-01 1.749680651488003946e-01 1.706761012924898901e-01 -7.307378529986763294e-02 5.206307275734403106e-01 8.813234617996841547e-02 -1.852222715451201651e-01 -1.027044924872474674e+00 9.498217722560475806e-01 3.897838941398319434e-01 -1.669359661964310959e+00 9.860500248016457192e-02 1.763007834612521307e+00 -4.611137420315101210e-01 -4.320679381844350075e-01 9.557201723530974746e-01 3.122450378091519596e+00 -2.656305878060897907e+00
