# alpha_SZ_0 SZ_comp0_0 SZ_comp1_0 kappa_SPT alpha_opt_0 opt_comp0_0 opt_comp1_0 alpha_SZ_z alpha_SZ_lam SZ_comp0_z SZ_comp0_lam SZ_comp1_z SZ_comp1_lam alpha_opt_z alpha_opt_lam opt_comp0_z opt_comp0_lam opt_comp1_z opt_comp1_lam alpha_X_0 alpha_X_z alpha_X_lam X_comp0_0 X_comp0_z X_comp0_lam X_comp1_0 X_comp1_z X_comp1_lam
9.5575e-01 5.6076e-03 1.6824e-01 1.0641e+00 8.2640e-01 4.1235e-03 1.0507e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7946e-01 8.4681e-04 1.3093e-01 8.0588e-01 7.3412e-01 9.0472e-03 3.9869e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4394e-01 2.2289e-03 1.3518e-01 9.6587e-01 7.8026e-01 6.6820e-03 2.0540e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5381e-01 1.3779e-02 1.2629e-01 9.4706e-01 9.2284e-01 1.5469e-03 8.3468e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7095e-01 7.2896e-03 1.0613e-01 8.0627e-01 7.9136e-01 2.9641e-03 1.2960e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4514e-01 3.2229e-03 1.0814e-01 1.0250e+00 8.1012e-01 2.7323e-03 1.1716e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8331e-01 9.1637e-03 1.5650e-01 8.9151e-01 8.2664e-01 6.6458e-03 1.2182e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1330e-01 6.0990e-03 1.0686e-01 9.3136e-01 9.4930e-01 9.3054e-03 1.4305e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6470e-01 1.1243e-02 9.1340e-02 9.4421e-01 8.9013e-01 6.0627e-04 1.5209e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7248e-01 1.0315e-02 8.7266e-02 8.8864e-01 8.0140e-01 4.7890e-03 1.3316e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9444e-01 8.9259e-03 1.3027e-01 8.7636e-01 9.6619e-01 7.3246e-03 5.5608e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2175e-01 4.6446e-04 1.0862e-01 8.8740e-01 8.4836e-01 1.2855e-02 1.2210e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2233e-01 3.8196e-03 1.4399e-01 9.0636e-01 9.2144e-01 6.9071e-03 7.6847e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5870e-01 8.9828e-03 1.1553e-02 8.5216e-01 7.8993e-01 3.3940e-04 1.3873e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.8753e-01 5.1991e-03 1.6566e-03 1.1083e+00 8.1636e-01 2.4097e-03 1.3672e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5220e-01 6.2049e-03 2.9808e-03 8.0194e-01 7.8398e-01 4.1734e-03 1.2256e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4088e-01 6.3269e-03 6.6140e-02 9.8776e-01 8.4478e-01 2.3167e-03 1.3040e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5313e-01 1.4915e-03 7.6023e-02 7.8347e-01 7.8053e-01 2.4042e-03 1.2077e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9310e-01 3.8429e-03 5.0754e-03 9.1962e-01 7.9625e-01 2.8700e-04 1.2181e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3292e-01 6.7240e-03 9.4583e-02 9.4344e-01 8.6558e-01 1.3329e-03 1.5506e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8847e-01 1.8455e-03 1.5888e-01 8.1670e-01 7.5099e-01 3.6880e-03 6.5858e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5052e-01 1.2265e-02 1.1458e-01 8.8588e-01 8.2896e-01 3.2966e-03 1.2559e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2402e-01 2.4820e-03 1.3858e-01 1.0112e+00 9.3197e-01 1.2140e-02 4.0482e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2504e-01 1.6926e-03 1.7206e-01 9.7238e-01 8.7156e-01 2.6331e-03 1.1051e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0661e-01 6.5080e-03 4.5461e-02 1.0022e+00 8.6271e-01 5.6393e-03 1.3455e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1600e-01 5.2837e-03 1.3482e-01 8.8890e-01 9.7398e-01 1.1894e-02 8.0811e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7411e-01 3.0358e-03 8.2206e-02 1.0805e+00 8.3587e-01 7.6563e-03 1.3780e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.6167e-01 9.8673e-04 2.0060e-03 1.0863e+00 8.1316e-01 3.2926e-03 1.3999e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2158e-01 1.8574e-03 5.9030e-02 1.0934e+00 8.3190e-01 7.7362e-03 1.2469e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1590e-01 3.9252e-03 1.0079e-01 8.4961e-01 9.4065e-01 8.5586e-03 1.4325e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5741e-01 3.0445e-03 1.0173e-01 8.7802e-01 9.3434e-01 1.2566e-03 1.6342e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0132e-01 6.8389e-03 1.1958e-01 9.1332e-01 9.8325e-01 8.9583e-03 2.2341e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6439e-01 1.0301e-02 2.7250e-03 8.4942e-01 8.0593e-01 2.6063e-03 1.3587e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1421e-01 2.8778e-03 6.7972e-02 8.2660e-01 8.6149e-01 1.0215e-02 1.3735e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7590e-01 6.6317e-03 6.7218e-02 8.9441e-01 8.3988e-01 3.3881e-03 1.3947e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1105e-01 5.1702e-03 1.2915e-01 8.5585e-01 6.9159e-01 9.8449e-03 8.2233e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0566e-01 3.7198e-03 1.2516e-01 7.4943e-01 8.5221e-01 5.3746e-03 3.6087e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2192e-01 6.3900e-03 5.5338e-02 7.1896e-01 8.4509e-01 3.4376e-04 1.4935e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7535e-01 7.1171e-03 1.1428e-01 8.7751e-01 8.0531e-01 9.5485e-03 1.1702e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2485e-01 1.9422e-03 3.1428e-02 9.0234e-01 7.7052e-01 8.5989e-03 1.1639e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.2490e-01 4.2547e-04 1.5843e-02 1.0327e+00 8.3006e-01 4.4802e-03 1.3563e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6945e-01 2.8500e-03 1.2253e-03 1.0711e+00 8.0701e-01 1.0501e-03 1.4225e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.3479e-01 4.5650e-03 4.7811e-03 9.8306e-01 8.2783e-01 2.7366e-03 1.4165e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2453e-01 1.6746e-03 1.3299e-01 7.4148e-01 7.9183e-01 7.0785e-03 4.3715e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7998e-01 3.7540e-03 1.1992e-01 1.0934e+00 9.2733e-01 4.2847e-03 1.2883e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.3821e-01 2.1649e-03 6.0616e-02 8.9908e-01 8.8750e-01 2.4169e-03 1.4455e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7208e-01 3.0222e-03 1.7368e-01 9.1581e-01 8.0016e-01 7.3830e-03 1.0325e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9033e-01 8.2147e-03 1.4442e-01 9.9702e-01 7.9075e-01 1.9659e-03 1.3306e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9114e-01 6.2157e-03 3.8980e-02 1.0998e+00 8.2337e-01 1.1250e-03 1.3093e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5615e-01 1.7756e-03 1.0601e-01 9.3366e-01 8.5992e-01 8.0913e-03 1.3959e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0607e-01 4.9045e-03 9.7852e-02 1.0065e+00 9.3736e-01 1.4282e-03 1.4243e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8924e-01 1.5160e-03 1.7942e-01 1.0413e+00 8.2891e-01 4.6832e-03 1.2044e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0422e-01 1.1722e-02 1.1913e-01 8.2366e-01 9.1931e-01 4.8827e-04 3.5185e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5826e-01 7.6449e-03 1.4571e-01 9.5174e-01 9.0251e-01 4.2170e-03 4.3966e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8901e-01 2.1542e-03 5.0928e-02 1.0082e+00 8.1764e-01 1.2298e-02 1.2655e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3173e-01 7.3693e-03 1.4760e-01 1.0153e+00 8.7219e-01 2.5736e-03 1.2847e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4474e-01 3.0751e-03 1.2634e-01 1.0067e+00 8.5523e-01 1.1527e-02 1.2199e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0254e-01 3.6216e-03 4.3448e-02 7.8620e-01 8.0880e-01 4.9208e-03 1.4106e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9254e-01 4.4815e-03 8.6809e-02 1.1030e+00 8.2917e-01 5.0282e-03 1.3277e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1296e-01 1.0768e-02 1.1080e-01 8.6973e-01 9.6160e-01 1.6364e-03 1.3310e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.8145e-01 4.0732e-03 2.2385e-02 1.0219e+00 8.2409e-01 4.5059e-03 1.2930e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8944e-01 2.3892e-03 1.3032e-01 9.2049e-01 9.1078e-01 1.8175e-03 1.4656e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5018e-01 9.6682e-03 1.3366e-01 9.1051e-01 8.4509e-01 2.3754e-04 1.3710e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7590e-01 3.8238e-03 1.2883e-01 7.9078e-01 9.0029e-01 5.3943e-03 1.9341e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6511e-01 5.8141e-03 2.1420e-02 1.0737e+00 8.1480e-01 5.7823e-03 1.2956e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5662e-01 6.0029e-03 1.4312e-01 7.4237e-01 8.2776e-01 4.2340e-03 7.0776e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7847e-01 3.6584e-03 1.1648e-01 9.4063e-01 8.9736e-01 3.5287e-03 5.0898e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3145e-01 7.4351e-03 1.4219e-02 9.3150e-01 7.8251e-01 7.8579e-03 1.2525e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.9769e-01 6.6141e-03 1.3593e-01 9.1792e-01 9.8857e-01 6.2033e-03 6.3463e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2674e-01 2.0714e-03 1.4317e-01 9.5506e-01 9.0994e-01 8.8054e-03 1.5874e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.1397e-01 4.5169e-04 2.7477e-03 1.0782e+00 8.1060e-01 8.9723e-03 1.2672e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0866e-01 5.5726e-03 1.4015e-01 8.8456e-01 8.0163e-01 4.0702e-03 2.3382e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0239e-01 2.5224e-03 1.2868e-01 9.8565e-01 9.0370e-01 1.1359e-02 1.0416e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6289e-01 5.2192e-03 1.1679e-01 8.1867e-01 9.0660e-01 4.4741e-03 1.4014e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3013e-01 1.8175e-03 1.3097e-01 1.0633e+00 9.3008e-01 1.0767e-03 8.1221e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2773e-01 5.4889e-03 5.5094e-02 8.5061e-01 8.2257e-01 1.6005e-03 1.4645e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0220e-01 1.2882e-02 1.8453e-02 9.1815e-01 8.1309e-01 2.4380e-03 1.3386e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1703e-01 8.7674e-03 1.2847e-01 8.5743e-01 8.3340e-01 3.2531e-03 1.1661e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2382e-01 1.1114e-02 2.8923e-02 9.5235e-01 8.4269e-01 2.7213e-03 1.3828e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.9860e-01 1.9582e-03 1.7277e-02 8.2294e-01 8.0395e-01 2.1954e-03 1.2828e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7947e-01 1.8656e-03 1.4019e-01 8.1299e-01 8.6631e-01 9.3938e-03 6.8931e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4025e-01 2.6926e-03 1.2420e-01 9.0373e-01 9.6010e-01 1.1369e-02 1.2098e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2380e-01 5.9990e-04 1.7558e-02 9.0689e-01 8.0858e-01 9.7863e-03 1.3247e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7555e-01 7.9243e-03 9.0715e-02 9.2962e-01 7.9618e-01 7.8421e-03 1.2644e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4215e-01 7.5365e-03 7.6029e-02 1.0331e+00 9.1433e-01 2.8343e-03 1.5583e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.8907e-01 8.1593e-04 1.6143e-01 1.0126e+00 8.2446e-01 4.7974e-03 5.2783e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4890e-01 3.9990e-03 8.2546e-02 8.7778e-01 8.5577e-01 4.2075e-03 1.4773e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9256e-01 3.3445e-03 1.4402e-01 9.8889e-01 7.8786e-01 2.5213e-03 1.1593e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1382e-01 5.6817e-03 1.2502e-01 1.0314e+00 8.1077e-01 8.7426e-03 3.2130e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9275e-01 3.0492e-03 7.2687e-02 9.2013e-01 8.1492e-01 5.4476e-03 1.1891e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
